region,county,state,risk_score,lat,lon
"Greeley County, 31.0",Greeley County,31.0,0.010480303317308426,39.8283,-98.5795
"Green County, 21.0",Green County,21.0,0.017466016113758087,39.8283,-98.5795
"Green County, 55.0",Green County,55.0,0.007758875377476215,39.8283,-98.5795
"Green Lake County, 55.0",Green Lake County,55.0,0.010373159311711788,39.8283,-98.5795
"Greenbrier County, 54.0",Greenbrier County,54.0,0.0126,39.8283,-98.5795
"Greene County, 1.0",Greene County,1.0,0.021494591608643532,39.8283,-98.5795
"Greene County, 13.0",Greene County,13.0,0.012301729992032051,39.8283,-98.5795
"Greene County, 17.0",Greene County,17.0,0.012,39.8283,-98.5795
"Greene County, 18.0",Greene County,18.0,0.012944587506353855,39.8283,-98.5795
"Greene County, 19.0",Greene County,19.0,0.010373159311711788,39.8283,-98.5795
"Greene County, 28.0",Greene County,28.0,0.0243,39.8283,-98.5795
"Greene County, 29.0",Greene County,29.0,0.012299999999999998,39.8283,-98.5795
"Greene County, 36.0",Greene County,36.0,0.0117,39.8283,-98.5795
"Greene County, 37.0",Greene County,37.0,0.0108,39.8283,-98.5795
"Greene County, 39.0",Greene County,39.0,0.015,39.8283,-98.5795
"Greene County, 42.0",Greene County,42.0,0.0177,39.8283,-98.5795
"Greene County, 47.0",Greene County,47.0,0.014787446707487106,39.8283,-98.5795
"Greene County, 5.0",Greene County,5.0,0.013200000000000002,39.8283,-98.5795
"Greene County, 51.0",Greene County,51.0,0.0087,39.8283,-98.5795
"Greenlee County, 4.0",Greenlee County,4.0,0.008144587278366089,39.8283,-98.5795
"Greensville County, 51.0",Greensville County,51.0,0.0219,39.8283,-98.5795
"Greenup County, 21.0",Greenup County,21.0,0.020594587549567223,39.8283,-98.5795
"Greenville County, 45.0",Greenville County,45.0,0.013200000000000002,39.8283,-98.5795
"Greenwood County, 20.0",Greenwood County,20.0,0.0147,39.8283,-98.5795
"Greenwood County, 45.0",Greenwood County,45.0,0.018,39.8283,-98.5795
"Greer County, 40.0",Greer County,40.0,0.01058744266629219,39.8283,-98.5795
"Gregg County, 48.0",Gregg County,48.0,0.015299999999999998,39.8283,-98.5795
"Gregory County, 46.0",Gregory County,46.0,0.0054,39.8283,-98.5795
"Grenada County, 28.0",Grenada County,28.0,0.0144,39.8283,-98.5795
"Griggs County, 38.0",Griggs County,38.0,0.006923156324774027,39.8283,-98.5795
"Grimes County, 48.0",Grimes County,48.0,0.015600000000000001,39.8283,-98.5795
"Grundy County, 17.0",Grundy County,17.0,0.015494582243263721,39.8283,-98.5795
"Grundy County, 19.0",Grundy County,19.0,0.00998744461685419,39.8283,-98.5795
"Grundy County, 29.0",Grundy County,29.0,0.015899999999999997,39.8283,-98.5795
"Grundy County, 47.0",Grundy County,47.0,0.013866015709936619,39.8283,-98.5795
"Guadalupe County, 35.0",Guadalupe County,35.0,0.013180293142795563,39.8283,-98.5795
"Guadalupe County, 48.0",Guadalupe County,48.0,0.012899999999999998,39.8283,-98.5795
"Guanica Municipio, 72.0",Guanica Municipio,72.0,0.05580000000000001,39.8283,-98.5795
"Guayama Municipio, 72.0",Guayama Municipio,72.0,0.028499999999999998,39.8283,-98.5795
"Guayanilla Municipio, 72.0",Guayanilla Municipio,72.0,0.0396,39.8283,-98.5795
"Guaynabo Municipio, 72.0",Guaynabo Municipio,72.0,0.009,39.8283,-98.5795
"Guernsey County, 39.0",Guernsey County,39.0,0.018130291253328323,39.8283,-98.5795
"Guilford County, 37.0",Guilford County,37.0,0.0141,39.8283,-98.5795
"Gulf County, 12.0",Gulf County,12.0,0.012899999999999998,39.8283,-98.5795
"Gunnison County, 8.0",Gunnison County,8.0,0.011316018179059029,39.8283,-98.5795
"Gurabo Municipio, 72.0",Gurabo Municipio,72.0,0.011808871291577816,39.8283,-98.5795
"Guthrie County, 19.0",Guthrie County,19.0,0.0111,39.8283,-98.5795
"Gwinnett County, 13.0",Gwinnett County,13.0,0.00998744461685419,39.8283,-98.5795
"Haakon County, 46.0",Haakon County,46.0,0.005166015587747097,39.8283,-98.5795
"Habersham County, 13.0",Habersham County,13.0,0.009430301375687122,39.8283,-98.5795
"Haines Borough, 2.0",Haines Borough,2.0,0.02511601522564888,39.8283,-98.5795
"Hale County, 1.0",Hale County,1.0,0.013566024601459503,39.8283,-98.5795
"Hale County, 48.0",Hale County,48.0,0.0144,39.8283,-98.5795
"Halifax County, 37.0",Halifax County,37.0,0.0183,39.8283,-98.5795
"Halifax County, 51.0",Halifax County,51.0,0.0168,39.8283,-98.5795
"Hall County, 13.0",Hall County,13.0,0.009,39.8283,-98.5795
"Hall County, 31.0",Hall County,31.0,0.010908870957791805,39.8283,-98.5795
"Hall County, 48.0",Hall County,48.0,0.014401734806597233,39.8283,-98.5795
"Hamblen County, 47.0",Hamblen County,47.0,0.011401732452213764,39.8283,-98.5795
"Hamilton County, 12.0",Hamilton County,12.0,0.018,39.8283,-98.5795
"Hamilton County, 17.0",Hamilton County,17.0,0.0144,39.8283,-98.5795
"Hamilton County, 18.0",Hamilton County,18.0,0.009666014462709427,39.8283,-98.5795
"Hamilton County, 19.0",Hamilton County,19.0,0.009,39.8283,-98.5795
"Hamilton County, 20.0",Hamilton County,20.0,0.0093,39.8283,-98.5795
"Hamilton County, 31.0",Hamilton County,31.0,0.006880301050841808,39.8283,-98.5795
"Hamilton County, 36.0",Hamilton County,36.0,0.014294587075710297,39.8283,-98.5795
"Hamilton County, 39.0",Hamilton County,39.0,0.015600000000000001,39.8283,-98.5795
"Hamilton County, 47.0",Hamilton County,47.0,0.010287449695169926,39.8283,-98.5795
"Hamilton County, 48.0",Hamilton County,48.0,0.0147,39.8283,-98.5795
"Hamlin County, 46.0",Hamlin County,46.0,0.004716015420854092,39.8283,-98.5795
"Hampden County, 25.0",Hampden County,25.0,0.018,39.8283,-98.5795
"Hampshire County, 25.0",Hampshire County,25.0,0.012899999999999998,39.8283,-98.5795
"Hampshire County, 54.0",Hampshire County,54.0,0.0111,39.8283,-98.5795
"Hampton City, 51.0",Hampton City,51.0,0.0147,39.8283,-98.5795
"Hampton County, 45.0",Hampton County,45.0,0.015299999999999998,39.8283,-98.5795
"Hancock County, 13.0",Hancock County,13.0,0.01690886914730072,39.8283,-98.5795
"Hancock County, 17.0",Hancock County,17.0,0.012299999999999998,39.8283,-98.5795
"Hancock County, 18.0",Hancock County,18.0,0.010137442499399185,39.8283,-98.5795
"Hancock County, 19.0",Hancock County,19.0,0.0105,39.8283,-98.5795
"Hancock County, 21.0",Hancock County,21.0,0.017273152247071266,39.8283,-98.5795
"Hancock County, 23.0",Hancock County,23.0,0.01120887789875269,39.8283,-98.5795
"Hancock County, 28.0",Hancock County,28.0,0.0105,39.8283,-98.5795
"Hancock County, 39.0",Hancock County,39.0,0.0147,39.8283,-98.5795
"Hancock County, 47.0",Hancock County,47.0,0.013951734639704227,39.8283,-98.5795
"Hancock County, 54.0",Hancock County,54.0,0.0174,39.8283,-98.5795
"Hand County, 46.0",Hand County,46.0,0.005699999999999999,39.8283,-98.5795
"Hanover County, 51.0",Hanover County,51.0,0.0096,39.8283,-98.5795
"Hansford County, 48.0",Hansford County,48.0,0.012,39.8283,-98.5795
"Hanson County, 46.0",Hanson County,46.0,0.0064731561578810215,39.8283,-98.5795
"Haralson County, 13.0",Haralson County,13.0,0.0102,39.8283,-98.5795
"Hardee County, 12.0",Hardee County,12.0,0.018,39.8283,-98.5795
"Hardeman County, 47.0",Hardeman County,47.0,0.015537438914179802,39.8283,-98.5795
"Hardeman County, 48.0",Hardeman County,48.0,0.011399999999999999,39.8283,-98.5795
"Hardin County, 17.0",Hardin County,17.0,0.0192,39.8283,-98.5795
"Hardin County, 19.0",Hardin County,19.0,0.0102,39.8283,-98.5795
"Hardin County, 21.0",Hardin County,21.0,0.016244594007730484,39.8283,-98.5795
"Hardin County, 39.0",Hardin County,39.0,0.0174,39.8283,-98.5795
"Hardin County, 47.0",Hardin County,47.0,0.012258871458470821,39.8283,-98.5795
"Hardin County, 48.0",Hardin County,48.0,0.015,39.8283,-98.5795
"Harding County, 35.0",Harding County,35.0,0.011058873496949673,39.8283,-98.5795
"Harding County, 46.0",Harding County,46.0,0.005699999999999999,39.8283,-98.5795
"Hardy County, 54.0",Hardy County,54.0,0.0105,39.8283,-98.5795
"Harford County, 24.0",Harford County,24.0,0.012,39.8283,-98.5795
"Harlan County, 21.0",Harlan County,21.0,0.02282315492630005,39.8283,-98.5795
"Harlan County, 31.0",Harlan County,31.0,0.006944584660232067,39.8283,-98.5795
"Harmon County, 40.0",Harmon County,40.0,0.006601732689887285,39.8283,-98.5795
"Harnett County, 37.0",Harnett County,37.0,0.013200000000000002,39.8283,-98.5795
"Harney County, 41.0",Harney County,41.0,0.013823159039020538,39.8283,-98.5795
"Harper County, 20.0",Harper County,20.0,0.012299999999999998,39.8283,-98.5795
"Harper County, 40.0",Harper County,40.0,0.006987444125115871,39.8283,-98.5795
"Harris County, 13.0",Harris County,13.0,0.010266019031405449,39.8283,-98.5795
"Harris County, 48.0",Harris County,48.0,0.015,39.8283,-98.5795
"Harrison County, 18.0",Harrison County,18.0,0.011487443000078201,39.8283,-98.5795
"Harrison County, 19.0",Harrison County,19.0,0.0093,39.8283,-98.5795
"Harrison County, 21.0",Harrison County,21.0,0.013287440873682499,39.8283,-98.5795
"Harrison County, 28.0",Harrison County,28.0,0.0117,39.8283,-98.5795
"Harrison County, 29.0",Harrison County,29.0,0.0138,39.8283,-98.5795
"Harrison County, 39.0",Harrison County,39.0,0.016758883371949196,39.8283,-98.5795
"Harrison County, 48.0",Harrison County,48.0,0.015899999999999997,39.8283,-98.5795
"Harrison County, 54.0",Harrison County,54.0,0.011399999999999999,39.8283,-98.5795
"Harrisonburg City, 51.0",Harrisonburg City,51.0,0.0135,39.8283,-98.5795
"Hart County, 13.0",Hart County,13.0,0.01097315363585949,39.8283,-98.5795
"Hart County, 21.0",Hart County,21.0,0.01592315174639225,39.8283,-98.5795
"Hartley County, 48.0",Hartley County,48.0,0.0111,39.8283,-98.5795
"Harvey County, 20.0",Harvey County,20.0,0.012944587506353855,39.8283,-98.5795
"Haskell County, 20.0",Haskell County,20.0,0.0111,39.8283,-98.5795
"Haskell County, 40.0",Haskell County,40.0,0.015,39.8283,-98.5795
"Haskell County, 48.0",Haskell County,48.0,0.0138,39.8283,-98.5795
"Hatillo Municipio, 72.0",Hatillo Municipio,72.0,0.015899999999999997,39.8283,-98.5795
"Hawaii County, 15.0",Hawaii County,15.0,0.009880301542580128,39.8283,-98.5795
"Hawkins County, 47.0",Hawkins County,47.0,0.01285887137055397,39.8283,-98.5795
"Hayes County, 31.0",Hayes County,31.0,0.008058869279921055,39.8283,-98.5795
"Hays County, 48.0",Hays County,48.0,0.0117,39.8283,-98.5795
"Haywood County, 37.0",Haywood County,37.0,0.011808871291577816,39.8283,-98.5795
"Haywood County, 47.0",Haywood County,47.0,0.010630302131175995,39.8283,-98.5795
"Heard County, 13.0",Heard County,13.0,0.01120887789875269,39.8283,-98.5795
"Hemphill County, 48.0",Hemphill County,48.0,0.015600000000000001,39.8283,-98.5795
"Hempstead County, 5.0",Hempstead County,5.0,0.0138,39.8283,-98.5795
"Henderson County, 17.0",Henderson County,17.0,0.0126,39.8283,-98.5795
"Henderson County, 21.0",Henderson County,21.0,0.015537438914179802,39.8283,-98.5795
"Henderson County, 37.0",Henderson County,37.0,0.010608873330056667,39.8283,-98.5795
"Henderson County, 47.0",Henderson County,47.0,0.012430301867425442,39.8283,-98.5795
"Henderson County, 48.0",Henderson County,48.0,0.015299999999999998,39.8283,-98.5795
"Hendricks County, 18.0",Hendricks County,18.0,0.009944586083292961,39.8283,-98.5795
"Hendry County, 12.0",Hendry County,12.0,0.0165,39.8283,-98.5795
"Hennepin County, 27.0",Hennepin County,27.0,0.012299999999999998,39.8283,-98.5795
"Henrico County, 51.0",Henrico County,51.0,0.0111,39.8283,-98.5795
"Henry County, 1.0",Henry County,1.0,0.009923159144818783,39.8283,-98.5795
"Henry County, 13.0",Henry County,13.0,0.011658878065645695,39.8283,-98.5795
"Henry County, 17.0",Henry County,17.0,0.015600000000000001,39.8283,-98.5795
"Henry County, 18.0",Henry County,18.0,0.012194589711725712,39.8283,-98.5795
"Henry County, 19.0",Henry County,19.0,0.012299999999999998,39.8283,-98.5795
"Henry County, 21.0",Henry County,21.0,0.014573151245713234,39.8283,-98.5795
"Henry County, 29.0",Henry County,29.0,0.0138,39.8283,-98.5795
"Henry County, 39.0",Henry County,39.0,0.01658744551241398,39.8283,-98.5795
"Henry County, 47.0",Henry County,47.0,0.012644587084650993,39.8283,-98.5795
"Henry County, 51.0",Henry County,51.0,0.015600000000000001,39.8283,-98.5795
"Herkimer County, 36.0",Herkimer County,36.0,0.012066017836332321,39.8283,-98.5795
"Hernando County, 12.0",Hernando County,12.0,0.015299999999999998,39.8283,-98.5795
"Hertford County, 37.0",Hertford County,37.0,0.0141,39.8283,-98.5795
"Hettinger County, 38.0",Hettinger County,38.0,0.007051732856780291,39.8283,-98.5795
"Hickman County, 21.0",Hickman County,21.0,0.015087438747286797,39.8283,-98.5795
"Hickman County, 47.0",Hickman County,47.0,0.010308877564966679,39.8283,-98.5795
"Hickory County, 29.0",Hickory County,29.0,0.0225,39.8283,-98.5795
"Hidalgo County, 35.0",Hidalgo County,35.0,0.0198,39.8283,-98.5795
"Hidalgo County, 48.0",Hidalgo County,48.0,0.021299999999999996,39.8283,-98.5795
"Highland County, 39.0",Highland County,39.0,0.0183,39.8283,-98.5795
"Highland County, 51.0",Highland County,51.0,0.008401730097830296,39.8283,-98.5795
"Highlands County, 12.0",Highlands County,12.0,0.0195,39.8283,-98.5795
"Hill County, 30.0",Hill County,30.0,0.0093,39.8283,-98.5795
"Hill County, 48.0",Hill County,48.0,0.012899999999999998,39.8283,-98.5795
"Hillsborough County, 12.0",Hillsborough County,12.0,0.013200000000000002,39.8283,-98.5795
"Hillsborough County, 33.0",Hillsborough County,33.0,0.009708872996270657,39.8283,-98.5795
"Hillsdale County, 26.0",Hillsdale County,26.0,0.01693030260503292,39.8283,-98.5795
"Hinds County, 28.0",Hinds County,28.0,0.0126,39.8283,-98.5795
"Hinsdale County, 8.0",Hinsdale County,8.0,0.012601732276380062,39.8283,-98.5795
"Hitchcock County, 31.0",Hitchcock County,31.0,0.008873160928487778,39.8283,-98.5795
"Hocking County, 39.0",Hocking County,39.0,0.01502315141260624,39.8283,-98.5795
"Hockley County, 48.0",Hockley County,48.0,0.0135,39.8283,-98.5795
"Hodgeman County, 20.0",Hodgeman County,20.0,0.012899999999999998,39.8283,-98.5795
"Hoke County, 37.0",Hoke County,37.0,0.0147,39.8283,-98.5795
"Holmes County, 12.0",Holmes County,12.0,0.0141,39.8283,-98.5795
"Holmes County, 28.0",Holmes County,28.0,0.0201,39.8283,-98.5795
"Holmes County, 39.0",Holmes County,39.0,0.010630302131175995,39.8283,-98.5795
"Holt County, 29.0",Holt County,29.0,0.013200000000000002,39.8283,-98.5795
"Holt County, 31.0",Holt County,31.0,0.006966015323996544,39.8283,-98.5795
"Honolulu County/City, 15.0",Honolulu County/City,15.0,0.008273155428469181,39.8283,-98.5795
"Hood County, 48.0",Hood County,48.0,0.0141,39.8283,-98.5795
"Hood River County, 41.0",Hood River County,41.0,0.0135,39.8283,-98.5795
"Hooker County, 31.0",Hooker County,31.0,0.015087438747286797,39.8283,-98.5795
"Hoonah-Angoon Census Area, 2.0",Hoonah-Angoon Census Area,2.0,0.019244587048888206,39.8283,-98.5795
"Hopewell City, 51.0",Hopewell City,51.0,0.015299999999999998,39.8283,-98.5795
"Hopkins County, 21.0",Hopkins County,21.0,0.01628744974732399,39.8283,-98.5795
"Hopkins County, 48.0",Hopkins County,48.0,0.011399999999999999,39.8283,-98.5795
"Hormigueros Municipio, 72.0",Hormigueros Municipio,72.0,0.0222,39.8283,-98.5795
"Horry County, 45.0",Horry County,45.0,0.015899999999999997,39.8283,-98.5795
"Hot Spring County, 5.0",Hot Spring County,5.0,0.0138,39.8283,-98.5795
"Hot Springs County, 56.0",Hot Springs County,56.0,0.010008875280618668,39.8283,-98.5795
"Houghton County, 26.0",Houghton County,26.0,0.017958873882889748,39.8283,-98.5795
"Houston County, 1.0",Houston County,1.0,0.00968744233250618,39.8283,-98.5795
"Houston County, 13.0",Houston County,13.0,0.0096,39.8283,-98.5795
"Houston County, 27.0",Houston County,27.0,0.0096,39.8283,-98.5795
"Houston County, 47.0",Houston County,47.0,0.013716010376811028,39.8283,-98.5795
"Houston County, 48.0",Houston County,48.0,0.0147,39.8283,-98.5795
"Howard County, 18.0",Howard County,18.0,0.021558869630098343,39.8283,-98.5795
"Howard County, 19.0",Howard County,19.0,0.00983744952827692,39.8283,-98.5795
"Howard County, 24.0",Howard County,24.0,0.011399999999999999,39.8283,-98.5795
"Howard County, 29.0",Howard County,29.0,0.0147,39.8283,-98.5795
"Howard County, 31.0",Howard County,31.0,0.007887443527579308,39.8283,-98.5795
"Howard County, 48.0",Howard County,48.0,0.0117,39.8283,-98.5795
"Howard County, 5.0",Howard County,5.0,0.015600000000000001,39.8283,-98.5795
"Howell County, 29.0",Howell County,29.0,0.015899999999999997,39.8283,-98.5795
"Hubbard County, 27.0",Hubbard County,27.0,0.0147,39.8283,-98.5795
"Hudson County, 34.0",Hudson County,34.0,0.015600000000000001,39.8283,-98.5795
"Hudspeth County, 48.0",Hudspeth County,48.0,0.0141,39.8283,-98.5795
"Huerfano County, 8.0",Huerfano County,8.0,0.021687444299459457,39.8283,-98.5795
"Hughes County, 40.0",Hughes County,40.0,0.015,39.8283,-98.5795
"Hughes County, 46.0",Hughes County,46.0,0.0054,39.8283,-98.5795
"Humacao Municipio, 72.0",Humacao Municipio,72.0,0.024,39.8283,-98.5795
"Humboldt County, 19.0",Humboldt County,19.0,0.0108,39.8283,-98.5795
"Humboldt County, 32.0",Humboldt County,32.0,0.012708865106105804,39.8283,-98.5795
"Humboldt County, 6.0",Humboldt County,6.0,0.0174,39.8283,-98.5795
"Humphreys County, 28.0",Humphreys County,28.0,0.0207,39.8283,-98.5795
"Humphreys County, 47.0",Humphreys County,47.0,0.011766014620661736,39.8283,-98.5795
"Hunt County, 48.0",Hunt County,48.0,0.0141,39.8283,-98.5795
"Hunterdon County, 34.0",Hunterdon County,34.0,0.0135,39.8283,-98.5795
"Huntingdon County, 42.0",Huntingdon County,42.0,0.015299999999999998,39.8283,-98.5795
"Huntington County, 18.0",Huntington County,18.0,0.011294589377939701,39.8283,-98.5795
"Huron County, 26.0",Huron County,26.0,0.019158869981765747,39.8283,-98.5795
"Huron County, 39.0",Huron County,39.0,0.017037443816661835,39.8283,-98.5795
"Hutchinson County, 46.0",Hutchinson County,46.0,0.0051445867866277695,39.8283,-98.5795
"Hutchinson County, 48.0",Hutchinson County,48.0,0.0147,39.8283,-98.5795
"Hyde County, 37.0",Hyde County,37.0,0.015516010113060474,39.8283,-98.5795
"Hyde County, 46.0",Hyde County,46.0,0.006,39.8283,-98.5795
"Iberia Parish, 22.0",Iberia Parish,22.0,0.01442316360771656,39.8283,-98.5795
"Iberville Parish, 22.0",Iberville Parish,22.0,0.01590173877775669,39.8283,-98.5795
"Ida County, 19.0",Ida County,19.0,0.0099,39.8283,-98.5795
"Idaho County, 16.0",Idaho County,16.0,0.01459458190947771,39.8283,-98.5795
"Imperial County, 6.0",Imperial County,6.0,0.0645,39.8283,-98.5795
"Independence County, 5.0",Independence County,5.0,0.011399999999999999,39.8283,-98.5795
"Indian River County, 12.0",Indian River County,12.0,0.0168,39.8283,-98.5795
"Indiana County, 42.0",Indiana County,42.0,0.018,39.8283,-98.5795
"Ingham County, 26.0",Ingham County,26.0,0.0168,39.8283,-98.5795
"Inyo County, 6.0",Inyo County,6.0,0.0138,39.8283,-98.5795
"Ionia County, 26.0",Ionia County,26.0,0.015301735140383244,39.8283,-98.5795
"Iosco County, 26.0",Iosco County,26.0,0.025244571268558502,39.8283,-98.5795
"Iowa County, 19.0",Iowa County,19.0,0.0192,39.8283,-98.5795
"Iowa County, 55.0",Iowa County,55.0,0.008273155428469181,39.8283,-98.5795
"Iredell County, 37.0",Iredell County,37.0,0.0111,39.8283,-98.5795
"Irion County, 48.0",Irion County,48.0,0.0105,39.8283,-98.5795
"Iron County, 26.0",Iron County,26.0,0.024430301040410995,39.8283,-98.5795
"Iron County, 29.0",Iron County,29.0,0.018,39.8283,-98.5795
"Iron County, 49.0",Iron County,49.0,0.0105,39.8283,-98.5795
"Iron County, 55.0",Iron County,55.0,0.015494582243263721,39.8283,-98.5795
"Iroquois County, 17.0",Iroquois County,17.0,0.0144,39.8283,-98.5795
"Irwin County, 13.0",Irwin County,13.0,0.010673158802092075,39.8283,-98.5795
"Isabela Municipio, 72.0",Isabela Municipio,72.0,0.0171,39.8283,-98.5795
"Isabella County, 26.0",Isabella County,26.0,0.0183,39.8283,-98.5795
